,Unnamed: 0,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
27,9512,Jersey,JEY,2021-04-10,70416,45498,24917,,556,69.71881188118812,45.04752475247525,24.67029702970297,5501.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
28,9513,Jersey,JEY,2021-04-11,70859,45585,25274,,443,70.11,45.1,25.01,4383.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
29,9514,Jersey,JEY,2021-04-12,71762,46131,25630,,509,71.05148514851484,45.674257425742574,25.37623762376238,5036.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
30,9515,Jersey,JEY,2021-04-13,72666,46678,25987,,574,71.94653465346535,46.21584158415842,25.72970297029703,5679.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
31,9516,Jersey,JEY,2021-04-14,73570,47225,26344,,640,72.84158415841584,46.75742574257426,26.083168316831685,6332.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
32,9517,Jersey,JEY,2021-04-15,74473,47772,26700,,706,73.73564356435644,47.2990099009901,26.43564356435644,6985.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
33,9518,Jersey,JEY,2021-04-16,75377,48319,27057,,772,74.63069306930693,47.84059405940594,26.78910891089109,7638.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
34,9519,Jersey,JEY,2021-04-17,76281,48866,27414,,838,75.52574257425742,48.38217821782178,27.142574257425743,8291.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
35,9520,Jersey,JEY,2021-04-18,77185,49413,27772,,904,76.37,48.89,27.48,8944.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
36,9521,Jersey,JEY,2021-04-19,77978,49840,28137,,888,77.20594059405941,49.34653465346535,27.85841584158416,8786.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
37,9522,Jersey,JEY,2021-04-20,78771,50267,28503,,872,77.9910891089109,49.76930693069307,28.22079207920792,8627.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
38,9523,Jersey,JEY,2021-04-21,79564,50695,28868,,856,78.77623762376238,50.193069306930695,28.58217821782178,8469.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
39,9524,Jersey,JEY,2021-04-22,80358,51122,29235,,841,79.56237623762377,50.61584158415842,28.945544554455445,8321.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
40,9525,Jersey,JEY,2021-04-23,81151,51550,29600,,825,80.34752475247525,51.03960396039604,29.306930693069305,8162.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
41,9526,Jersey,JEY,2021-04-24,81944,51977,29966,,809,81.13267326732674,51.462376237623765,29.669306930693068,8004.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
42,9527,Jersey,JEY,2021-04-25,82738,52405,30333,,793,81.86,51.85,30.01,7846.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
43,9528,Jersey,JEY,2021-04-26,83547,52474,31072,,796,82.71980198019801,51.95445544554455,30.764356435643563,7875.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
44,9529,Jersey,JEY,2021-04-27,84356,52543,31812,,798,83.52079207920792,52.02277227722772,31.4970297029703,7895.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
45,9530,Jersey,JEY,2021-04-28,85166,52613,32552,,800,84.32277227722771,52.0920792079208,32.22970297029703,7915.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
46,9531,Jersey,JEY,2021-04-29,85975,52682,33292,,803,85.12376237623762,52.16039603960396,32.962376237623765,7945.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
47,9532,Jersey,JEY,2021-04-30,86785,52752,34032,,805,85.92574257425743,52.22970297029703,33.6950495049505,7965.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
48,9533,Jersey,JEY,2021-05-01,87594,52821,34772,,807,86.72673267326732,52.2980198019802,34.42772277227723,7984.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
49,9534,Jersey,JEY,2021-05-02,88404,52891,35513,,809,87.47,52.33,35.14,8004.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
50,9535,Jersey,JEY,2021-05-03,89021,53170,35850,,782,88.13960396039604,52.64356435643565,35.495049504950494,7737.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
51,9536,Jersey,JEY,2021-05-04,89638,53449,36188,,754,88.75049504950495,52.91980198019802,35.82970297029703,7460.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
52,9537,Jersey,JEY,2021-05-05,90255,53728,36526,,727,89.36138613861387,53.1960396039604,36.16435643564356,7193.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
53,9538,Jersey,JEY,2021-05-06,90872,54008,36863,,699,89.97227722772277,53.47326732673268,36.4980198019802,6916.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
54,9539,Jersey,JEY,2021-05-07,91489,54287,37201,,672,90.58316831683167,53.74950495049505,36.83267326732673,6649.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
55,9540,Jersey,JEY,2021-05-08,92106,54566,37539,,644,91.1940594059406,54.02574257425743,37.16732673267327,6372.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
56,9541,Jersey,JEY,2021-05-09,92723,54846,37876,,617,91.80495049504952,54.30297029702971,37.500990099009904,6104.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
57,9542,Jersey,JEY,2021-05-10,93340,55125,38214,,617,92.4158415841584,54.579207920792086,37.83564356435644,6104.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
58,9543,Jersey,JEY,2021-05-11,93957,55404,38552,,617,93.02673267326732,54.855445544554456,38.17029702970297,6104.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
59,9544,Jersey,JEY,2021-05-12,94574,55684,38890,,617,93.57,55.09,38.48,6104.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
60,9545,Jersey,JEY,2021-05-13,95272,56044,39228,,629,94.32871287128712,55.48910891089109,38.83960396039604,6223.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
61,9546,Jersey,JEY,2021-05-14,95970,56404,39566,,640,95.019801980198,55.84554455445545,39.174257425742574,6332.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
62,9547,Jersey,JEY,2021-05-15,96668,56764,39904,,652,95.71089108910893,56.20198019801981,39.50891089108911,6451.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
63,9548,Jersey,JEY,2021-05-16,97366,57124,40242,,663,96.33,56.52,39.81,6560.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
64,9549,Jersey,JEY,2021-05-17,98156,57843,40313,,688,97.18415841584158,57.27029702970297,39.91386138613861,6807.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
65,9550,Jersey,JEY,2021-05-18,98946,58562,40384,,713,97.96633663366336,57.982178217821776,39.984158415841584,7054.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
66,9551,Jersey,JEY,2021-05-19,99736,59281,40455,,737,98.68,58.65,40.03,7292.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
