,Unnamed: 0,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
10,16035,San Marino,SMR,2021-03-09,3065,3065,0,365.0,355,9.03,9.03,0.0,10460.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
11,16036,San Marino,SMR,2021-03-10,3668,3668,0,603.0,398,10.81,10.81,0.0,11727.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
12,16037,San Marino,SMR,2021-03-11,4284,4284,0,616.0,414,12.62,12.62,0.0,12199.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
13,16038,San Marino,SMR,2021-03-12,4806,4806,0,522.0,418,14.16,14.16,0.0,12317.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
14,16039,San Marino,SMR,2021-03-13,4832,4832,0,26.0,356,14.24,14.24,0.0,10490.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
15,16040,San Marino,SMR,2021-03-14,5130,5130,0,298.0,373,15.12,15.12,0.0,10991.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
16,16041,San Marino,SMR,2021-03-15,5430,5430,0,300.0,390,16.0,16.0,0.0,11492.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
17,16042,San Marino,SMR,2021-03-16,6087,6087,0,657.0,432,17.94,17.94,0.0,12729.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
18,16043,San Marino,SMR,2021-03-17,6738,6738,0,651.0,439,19.85,19.85,0.0,12935.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
19,16044,San Marino,SMR,2021-03-18,7328,7299,29,590.0,435,21.59,21.51,0.09,12817.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
20,16045,San Marino,SMR,2021-03-19,7923,7888,35,595.0,445,23.35,23.24,0.1,13112.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
21,16046,San Marino,SMR,2021-03-20,8133,8023,110,,472,23.99115044247788,23.666666666666668,0.3244837758112094,13908.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
22,16047,San Marino,SMR,2021-03-21,8343,8158,185,,459,24.61061946902655,24.06489675516224,0.5457227138643068,13525.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
23,16048,San Marino,SMR,2021-03-22,8553,8293,260,,446,25.2,24.44,0.77,13142.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
24,16049,San Marino,SMR,2021-03-23,9084,8578,506,531.0,428,26.77,25.28,1.49,12611.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
25,16050,San Marino,SMR,2021-03-24,9461,8607,854,377.0,389,27.88,25.36,2.52,11462.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
26,16051,San Marino,SMR,2021-03-25,9884,8620,1264,,365,29.156342182890853,25.42772861356932,3.7286135693215336,10755.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
27,16052,San Marino,SMR,2021-03-26,10308,8633,1675,,341,30.37,25.44,4.94,10048.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
28,16053,San Marino,SMR,2021-03-27,10670,8669,2000,,363,31.474926253687315,25.57227138643068,5.899705014749262,10696.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
29,16054,San Marino,SMR,2021-03-28,11033,8706,2327,,384,32.54572271386431,25.68141592920354,6.864306784660768,11315.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
30,16055,San Marino,SMR,2021-03-29,11396,8742,2653,,406,33.6165191740413,25.787610619469024,7.825958702064898,11963.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
31,16056,San Marino,SMR,2021-03-30,11759,8779,2980,,382,34.65,25.87,8.78,11256.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
32,16057,San Marino,SMR,2021-03-31,12341,8818,3523,582.0,411,36.36,25.98,10.38,12110.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
33,16058,San Marino,SMR,2021-04-01,12645,8823,3821,,394,37.30088495575221,26.02654867256637,11.271386430678469,11609.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
34,16059,San Marino,SMR,2021-04-02,12950,8829,4121,,377,38.16,26.02,12.14,11108.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
35,16060,San Marino,SMR,2021-04-03,13475,8830,4645,525.0,401,39.7,26.02,13.69,11816.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
36,16061,San Marino,SMR,2021-04-04,13684,8832,4851,,379,40.365781710914455,26.05309734513274,14.309734513274336,11167.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
37,16062,San Marino,SMR,2021-04-05,13893,8834,5058,,357,40.98230088495576,26.058997050147493,14.920353982300885,10519.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
38,16063,San Marino,SMR,2021-04-06,14102,8837,5265,,335,41.55,26.04,15.51,9871.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
39,16064,San Marino,SMR,2021-04-07,14797,8876,5921,695.0,351,43.6,26.15,17.45,10342.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
40,16065,San Marino,SMR,2021-04-08,15673,9021,6652,876.0,432,46.18,26.58,19.6,12729.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
41,16066,San Marino,SMR,2021-04-09,16407,9187,7220,734.0,494,48.34,27.07,21.27,14556.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
42,16067,San Marino,SMR,2021-04-10,16889,9187,7702,482.0,488,49.76,27.07,22.69,14379.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
43,16068,San Marino,SMR,2021-04-11,17537,9603,7933,,551,51.73156342182891,28.327433628318584,23.40117994100295,16235.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
44,16069,San Marino,SMR,2021-04-12,18186,10020,8165,,613,53.64601769911504,29.557522123893804,24.085545722713864,18062.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
45,16070,San Marino,SMR,2021-04-13,18835,10437,8398,,676,55.5,30.75,24.75,19919.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
46,16071,San Marino,SMR,2021-04-14,19629,11213,8416,,690,57.90265486725664,33.07669616519174,24.82595870206489,20331.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
47,16072,San Marino,SMR,2021-04-15,20424,11989,8435,,679,60.18,35.33,24.85,20007.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
48,16073,San Marino,SMR,2021-04-16,21384,12948,8436,960.0,711,63.01,38.15,24.86,20950.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
49,16074,San Marino,SMR,2021-04-17,21390,12948,8442,6.0,643,63.03,38.15,24.87,18946.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
50,16075,San Marino,SMR,2021-04-18,21905,13460,8445,515.0,624,64.54,39.66,24.88,18386.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
51,16076,San Marino,SMR,2021-04-19,22588,14079,8508,,629,66.63126843657817,41.53097345132744,25.097345132743364,18534.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
52,16077,San Marino,SMR,2021-04-20,23272,14699,8573,,634,68.57,43.31,25.26,18681.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
53,16078,San Marino,SMR,2021-04-21,24262,15621,8641,990.0,662,71.49,46.03,25.46,19506.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
54,16079,San Marino,SMR,2021-04-22,25141,16486,8655,879.0,674,74.08,48.58,25.5,19860.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
55,16080,San Marino,SMR,2021-04-23,26025,17368,8657,884.0,663,76.68,51.18,25.51,19536.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
56,16081,San Marino,SMR,2021-04-24,26315,17656,8658,,704,77.62536873156343,52.0825958702065,25.53982300884956,20744.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
57,16082,San Marino,SMR,2021-04-25,26605,17945,8659,,671,78.48082595870206,52.93510324483776,25.542772861356934,19771.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
58,16083,San Marino,SMR,2021-04-26,26895,18234,8661,,615,79.25,53.73,25.52,18121.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
59,16084,San Marino,SMR,2021-04-27,27752,19091,8661,857.0,640,81.77,56.25,25.52,18858.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
60,16085,San Marino,SMR,2021-04-28,28361,19680,8681,,586,83.66076696165192,58.05309734513274,25.60766961651917,17267.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
61,16086,San Marino,SMR,2021-04-29,28970,20269,8701,,547,85.36,59.72,25.64,16118.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
62,16087,San Marino,SMR,2021-04-30,29293,20500,8792,,467,86.41002949852508,60.47197640117994,25.93510324483776,13760.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
63,16088,San Marino,SMR,2021-05-01,29617,20731,8885,,472,87.36578171091446,61.15339233038348,26.2094395280236,13908.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
64,16089,San Marino,SMR,2021-05-02,29941,20963,8978,,477,88.22,61.77,26.45,14055.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
65,16090,San Marino,SMR,2021-05-03,30452,21067,9384,,508,89.82890855457228,62.14454277286136,27.68141592920354,14968.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
66,16091,San Marino,SMR,2021-05-04,30964,21172,9792,,459,91.24,62.38,28.85,13525.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
67,16092,San Marino,SMR,2021-05-05,31886,21192,10694,922.0,504,93.95,62.44,31.51,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
68,16093,San Marino,SMR,2021-05-06,32948,21290,11657,,568,97.19174041297936,62.802359882005895,34.38643067846608,16736.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
69,16094,San Marino,SMR,2021-05-07,34011,21389,12622,,674,100.22,63.02,37.19,19860.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
70,16095,San Marino,SMR,2021-05-08,34514,21389,13124,,700,101.811209439528,63.09439528023599,38.71386430678466,20626.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
71,16096,San Marino,SMR,2021-05-09,35018,21389,13628,,725,103.29793510324482,63.09439528023599,40.20058997050148,21362.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
72,16097,San Marino,SMR,2021-05-10,35521,21389,14131,,724,104.78171091445428,63.09439528023599,41.68436578171092,21333.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
73,16098,San Marino,SMR,2021-05-11,36025,21389,14635,,723,106.26843657817108,63.09439528023599,43.17109144542773,21304.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
74,16099,San Marino,SMR,2021-05-12,36528,21389,15138,,663,107.75221238938052,63.09439528023599,44.65486725663717,19536.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
75,16100,San Marino,SMR,2021-05-13,37032,21389,15642,,583,109.23893805309734,63.09439528023599,46.14159292035398,17178.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
76,16101,San Marino,SMR,2021-05-14,37535,21389,16145,,504,110.72271386430678,63.09439528023599,47.62536873156342,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
77,16102,San Marino,SMR,2021-05-15,38039,21389,16649,,504,112.2094395280236,63.09439528023599,49.11209439528024,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
78,16103,San Marino,SMR,2021-05-16,38542,21389,17152,,504,113.69321533923303,63.09439528023599,50.59587020648968,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
79,16104,San Marino,SMR,2021-05-17,39046,21389,17656,,504,115.17994100294986,63.09439528023599,52.0825958702065,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
80,16105,San Marino,SMR,2021-05-18,39549,21389,18159,,504,116.6637168141593,63.09439528023599,53.56637168141592,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
81,16106,San Marino,SMR,2021-05-19,40053,21389,18663,,504,118.15044247787613,63.09439528023599,55.05309734513274,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
82,16107,San Marino,SMR,2021-05-20,40556,21389,19166,,504,119.63421828908554,63.09439528023599,56.53687315634218,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
83,16108,San Marino,SMR,2021-05-21,41060,21389,19670,,504,121.12094395280236,63.09439528023599,58.023598820059,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
84,16109,San Marino,SMR,2021-05-22,41563,21389,20173,,504,122.6047197640118,63.09439528023599,59.50737463126844,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
85,16110,San Marino,SMR,2021-05-23,42067,21390,20677,,504,123.95,63.03,60.93,14851.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
86,16111,San Marino,SMR,2021-05-24,42187,21507,20680,120.0,449,124.31,63.37,60.93,13230.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
87,16112,San Marino,SMR,2021-05-25,42447,21511,20936,260.0,414,125.07,63.38,61.69,12199.0,"Pfizer/BioNTech, Sputnik V",Social Security Institute,https://vaccinocovid.iss.sm/
